Specimen #	Depository	Coll Event #	Created	Sex	Stage	Last Name	Date	Family	Genus	Species	Host Taxon	Country	County	State	Latitude1	Longitude1	Verbatim Locality	Start Date	Verbatim Date	End Date	Order
UMSP000247452	UMSP		2021-10-28 16:57:29	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				09-09-1958			Siphonaptera
UMSP000247453	UMSP		2021-10-28 16:57:29	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-06-1958			Siphonaptera
UMSP000247454	UMSP		2021-10-28 16:57:29	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-04-1958			Siphonaptera
UMSP000247455	UMSP		2021-10-28 16:57:30	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				29-05-1957			Siphonaptera
UMSP000247456	UMSP		2021-10-28 16:57:30	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				11-09-1958			Siphonaptera
UMSP000247457	UMSP		2021-10-28 16:57:30	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-06-1958			Siphonaptera
UMSP000247458	UMSP		2021-10-28 16:57:31	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247459	UMSP		2021-10-28 16:57:31	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				11-09-1958			Siphonaptera
UMSP000247460	UMSP		2021-10-28 16:57:31	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-04-1958			Siphonaptera
UMSP000247461	UMSP		2021-10-28 16:57:32	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-09-1958			Siphonaptera
UMSP000247462	UMSP		2021-10-28 16:57:32	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-06-1958			Siphonaptera
UMSP000247463	UMSP		2021-10-28 16:57:32	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				09-09-1958			Siphonaptera
UMSP000247464	UMSP		2021-10-28 16:57:33	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247465	UMSP		2021-10-28 16:57:33	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-09-1958			Siphonaptera
UMSP000247466	UMSP		2021-10-28 16:57:34	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				18-09-1957			Siphonaptera
UMSP000247467	UMSP		2021-10-28 16:57:34	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247468	UMSP		2021-10-28 16:57:34	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				04-06-1958			Siphonaptera
UMSP000247469	UMSP		2021-10-28 16:57:35	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247470	UMSP		2021-10-28 16:57:35	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-05-1958			Siphonaptera
UMSP000247471	UMSP		2021-10-28 16:57:35	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-08-1958			Siphonaptera
UMSP000247472	UMSP		2021-10-28 16:57:36	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-05-1958			Siphonaptera
UMSP000247473	UMSP		2021-10-28 16:57:36	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000247474	UMSP		2021-10-28 16:57:36	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000247475	UMSP		2021-10-28 16:57:37	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-06-1958			Siphonaptera
UMSP000247476	UMSP		2021-10-28 16:57:37	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000247477	UMSP		2021-10-28 16:57:38	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247478	UMSP		2021-10-28 16:57:38	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247479	UMSP		2021-10-28 16:57:38	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247480	UMSP		2021-10-28 16:57:39	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-06-1958			Siphonaptera
UMSP000247481	UMSP		2021-10-28 16:57:39	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247482	UMSP		2021-10-28 16:57:39	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				18-09-1957			Siphonaptera
UMSP000247483	UMSP		2021-10-28 16:57:40	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-04-1958			Siphonaptera
UMSP000247484	UMSP		2021-10-28 16:57:40	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				27-05-1957			Siphonaptera
UMSP000247485	UMSP		2021-10-28 16:57:40	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				27-05-1957			Siphonaptera
UMSP000247486	UMSP		2021-10-28 16:57:41	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-06-1958			Siphonaptera
UMSP000247487	UMSP		2021-10-28 16:57:41	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-06-1958			Siphonaptera
UMSP000247488	UMSP		2021-10-28 16:57:41	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				27-05-1957			Siphonaptera
UMSP000247489	UMSP		2021-10-28 16:57:42	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-05-1958			Siphonaptera
UMSP000247490	UMSP		2021-10-28 16:57:42	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247491	UMSP		2021-10-28 16:57:42	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				04-04-1957			Siphonaptera
UMSP000247492	UMSP		2021-10-28 16:57:43	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247493	UMSP		2021-10-28 16:57:43	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247494	UMSP		2021-10-28 16:57:43	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-05-1958			Siphonaptera
UMSP000247495	UMSP		2021-10-28 16:57:44	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-10-1957			Siphonaptera
UMSP000247496	UMSP		2021-10-28 16:57:44	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-10-1957			Siphonaptera
UMSP000247497	UMSP		2021-10-28 16:57:44	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-10-1957			Siphonaptera
UMSP000247498	UMSP		2021-10-28 16:57:45	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				28-05-1957			Siphonaptera
UMSP000247499	UMSP		2021-10-28 16:57:45	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-05-1958			Siphonaptera
UMSP000247500	UMSP		2021-10-28 16:57:45	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				10-09-1958			Siphonaptera
UMSP000247501	UMSP		2021-10-28 16:57:46	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247502	UMSP		2021-10-28 16:57:46	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				01-07-1958			Siphonaptera
UMSP000247503	UMSP		2021-10-28 16:57:47	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247504	UMSP		2021-10-28 16:57:47	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				16-05-1957			Siphonaptera
UMSP000247505	UMSP		2021-10-28 16:57:47	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247506	UMSP		2021-10-28 16:57:47	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				04-11-1957			Siphonaptera
UMSP000247507	UMSP		2021-10-28 16:57:48	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-04-1957			Siphonaptera
UMSP000247508	UMSP		2021-10-28 16:57:48	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				04-06-1958			Siphonaptera
UMSP000247509	UMSP		2021-10-28 16:57:48	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				14-05-1957			Siphonaptera
UMSP000247510	UMSP		2021-10-28 16:57:49	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247511	UMSP		2021-10-28 16:57:49	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				16-07-1958			Siphonaptera
UMSP000247512	UMSP		2021-10-28 16:57:49	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				18-07-1958			Siphonaptera
UMSP000247513	UMSP		2021-10-28 16:57:50	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-10-1957			Siphonaptera
UMSP000247514	UMSP		2021-10-28 16:57:50	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-10-1958			Siphonaptera
UMSP000247515	UMSP		2021-10-28 16:57:50	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				05-06-1958			Siphonaptera
UMSP000247516	UMSP		2021-10-28 16:57:51	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247517	UMSP		2021-10-28 16:57:51	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				05-06-1958			Siphonaptera
UMSP000247518	UMSP		2021-10-28 16:57:51	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				29-07-1958			Siphonaptera
UMSP000247519	UMSP		2021-10-28 16:57:51	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				11-03-1958			Siphonaptera
UMSP000247520	UMSP		2021-10-28 16:57:52	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-09-1958			Siphonaptera
UMSP000247521	UMSP		2021-10-28 16:57:52	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				19-09-1957			Siphonaptera
UMSP000247522	UMSP		2021-10-28 16:57:52	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				09-04-1958			Siphonaptera
UMSP000247523	UMSP		2021-10-28 16:57:53	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000247524	UMSP		2021-10-28 16:57:53	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				30-07-1958			Siphonaptera
UMSP000247525	UMSP		2021-10-28 16:57:54	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247526	UMSP		2021-10-28 16:57:54	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				30-07-1958			Siphonaptera
UMSP000247527	UMSP		2021-10-28 16:57:54	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-09-1958			Siphonaptera
UMSP000247528	UMSP		2021-10-28 16:57:55	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-06-1958			Siphonaptera
UMSP000247529	UMSP		2021-10-28 16:57:55	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-08-1958			Siphonaptera
UMSP000247530	UMSP		2021-10-28 16:57:55	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247531	UMSP		2021-10-28 16:57:56	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-09-1958			Siphonaptera
UMSP000247532	UMSP		2021-10-28 16:57:56	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				02-07-1958			Siphonaptera
UMSP000247533	UMSP		2021-10-28 16:57:56	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-09-1958			Siphonaptera
UMSP000247534	UMSP		2021-10-28 16:57:57	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-06-1958			Siphonaptera
UMSP000247535	UMSP		2021-10-28 16:57:57	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-10-1958			Siphonaptera
UMSP000247536	UMSP		2021-10-28 16:57:57	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247537	UMSP		2021-10-28 16:57:58	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247539	UMSP		2021-10-28 16:57:58	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-02-1958			Siphonaptera
UMSP000247541	UMSP		2021-10-28 16:57:59	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				27-02-1957			Siphonaptera
UMSP000247542	UMSP		2021-10-28 16:57:59	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-02-1957			Siphonaptera
UMSP000247543	UMSP		2021-10-28 16:57:59	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-01-1958			Siphonaptera
UMSP000247544	UMSP		2021-10-28 16:58:00	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247545	UMSP		2021-10-28 16:58:00	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				16-07-1958			Siphonaptera
UMSP000247546	UMSP		2021-10-28 16:58:00	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				16-01-1957			Siphonaptera
UMSP000247547	UMSP		2021-10-28 16:58:01	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				10-03-1958			Siphonaptera
UMSP000247548	UMSP		2021-10-28 16:58:01	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247549	UMSP		2021-10-28 16:58:01	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247550	UMSP		2021-10-28 16:58:02	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247551	UMSP		2021-10-28 16:58:02	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247552	UMSP		2021-10-28 16:58:02	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-02-1957			Siphonaptera
UMSP000247553	UMSP		2021-10-28 16:58:03	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-02-1958			Siphonaptera
UMSP000247554	UMSP		2021-10-28 16:58:03	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-02-1958			Siphonaptera
UMSP000247555	UMSP		2021-10-28 16:58:03	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				23-10-1958			Siphonaptera
UMSP000247556	UMSP		2021-10-28 16:58:04	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247557	UMSP		2021-10-28 16:58:04	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247558	UMSP		2021-10-28 16:58:05	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				15-07-1958			Siphonaptera
UMSP000247559	UMSP		2021-10-28 16:58:05	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				26-02-1958			Siphonaptera
UMSP000247560	UMSP		2021-10-28 16:58:05	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				20-05-1958			Siphonaptera
UMSP000247561	UMSP		2021-10-28 16:58:06	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				11-09-1958			Siphonaptera
UMSP000247562	UMSP		2021-10-28 16:58:06	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-10-1958			Siphonaptera
UMSP000247563	UMSP		2021-10-28 16:58:06	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-10-1958			Siphonaptera
UMSP000247564	UMSP		2021-10-28 16:58:07	female		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				08-10-1958			Siphonaptera
UMSP000247565	UMSP		2021-10-28 16:58:07	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247566	UMSP		2021-10-28 16:58:07	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-07-1958			Siphonaptera
UMSP000247567	UMSP		2021-10-28 16:58:08	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				17-06-1958			Siphonaptera
UMSP000247568	UMSP		2021-10-28 16:58:08	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				09-09-1958			Siphonaptera
UMSP000247569	UMSP		2021-10-28 16:58:08	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-06-1958			Siphonaptera
UMSP000247570	UMSP		2021-10-28 16:58:09	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				22-05-1958			Siphonaptera
UMSP000247571	UMSP		2021-10-28 16:58:09	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				03-11-1957			Siphonaptera
UMSP000247572	UMSP		2021-10-28 16:58:09	male		J.B.		Ceratophyllidae	Megabothris	quirini	Clethrionomys gapperi	USA	Anoka	Minnesota				24-04-1958			Siphonaptera
